data_solicitacao;ano_sol;caso_sirsaelp;unidade;superintendencia;diretoria;competencia;tipopericia;perito
2021-03-17 11:45:00;2021;2021.2.3657;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-03-22 10:07:00;2021;2017.4.281;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;HEMÍLIO
2021-03-22 13:44:00;2021;2021.2.3939;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-03-26 18:29:00;2021;2021.30.17;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-03-29 09:23:00;2021;2020.9.2046;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KELLY
2021-04-02 09:53:00;2021;2021.8.2240;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-04-12 08:40:00;2021;2021.2.366;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-04-12 15:34:00;2021;2021.20.638;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;NELSON
2021-04-13 13:56:00;2021;2021.16.796;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-04-16 16:11:00;2021;2021.2.4965;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-04-16 17:11:00;2021;2021.2.4972;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-04-16 17:38:00;2021;2021.2.4975;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-04-20 08:37:00;2021;2021.11.402;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-04-20 08:38:00;2021;2021.11.402;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-04-20 10:55:00;2021;2020.16.1876;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KARINA
2021-04-20 12:31:00;2021;2021.11.402;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-04-25 10:16:00;2021;2021.8.4447;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-04-28 12:33:00;2021;2021.25.57;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-04-28 12:33:00;2021;2021.25.57;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-04-30 08:34:00;2021;2021.23.368;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-05-10 09:54:00;2021;2021.21.1733;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-05-18 12:00:00;2021;2021.7.988;Unidade Virtual;Unidade Virtual;Criminalística;Áudio e Imagem;Comparação de Indivíduo por Imagem;CESAR
2021-05-20 13:58:00;2021;2021.27.220;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-05-20 16:40:00;2021;2021.5.1225;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KARINA
2021-05-20 16:41:00;2021;2021.5.1225;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-06-07 13:29:00;2021;2021.17.621;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-06-07 16:10:00;2021;2021.1.4512;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-08 07:41:00;2021;2021.2.6972;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-08 16:48:00;2021;2021.23.803;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;HEMÍLIO
2021-06-09 10:20:00;2021;2021.4.2268;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KARINA
2021-06-11 13:00:00;2021;2021.21.2872;Palhoça;Palhoça;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;ALEXANDRE
2021-06-14 12:04:00;2021;2021.2.5468;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-06-15 16:00:00;2021;2021.22.2417;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-06-16 10:00:00;2021;2021.22.2428;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-16 16:00:00;2021;2021.22.2442;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-06-17 12:45:00;2021;2020.1.4989;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-17 13:11:00;2021;2020.1.4989;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-17 14:33:00;2021;2021.1.5291;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-17 15:31:00;2021;2021.1.5297;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-17 15:44:00;2021;2021.1.5300;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-18 08:10:00;2021;2021.2.7319;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-18 10:00:00;2021;2021.22.2424;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-06-18 10:36:00;2021;2021.1.5341;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-18 10:40:00;2021;2021.2.7327;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-18 11:05:00;2021;2021.4.74;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-18 17:01:00;2021;2021.1.5360;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-21 13:55:00;2021;2021.23.553;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-06-21 15:44:00;2021;2021.2.7424;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-21 16:45:00;2021;2021.2.7430;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-21 17:19:00;2021;2021.19.2846;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-21 19:06:00;2021;2021.2.7433;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-22 07:32:00;2021;2021.2.7438;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-22 09:29:00;2021;2021.2.7446;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-23 11:26:00;2021;2021.22.634;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-06-23 13:29:00;2021;2021.2.7498;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-23 18:08:00;2021;2021.2.7509;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-06-23 18:10:00;2021;2021.2.7512;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-06-28 14:21:00;2021;2021.19.2941;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-06-30 13:22:00;2021;2020.2.356;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KARINA
2021-06-30 18:48:00;2021;2021.25.426;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-07-06 08:25:00;2021;2021.9.2224;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-07-08 14:55:00;2021;2021.9.2290;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KARINA
2021-07-13 19:00:00;2021;2021.8.7471;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;HEMÍLIO
2021-07-14 09:41:00;2021;2021.15.9;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-07-15 08:00:00;2021;2020.17.1340;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-07-15 10:21:00;2021;2020.2.5991;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;GELSO
2021-07-15 11:11:00;2021;2020.2.9745;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KELLY
2021-07-15 19:35:00;2021;2021.1.4354;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;GELSO
2021-07-28 08:08:00;2021;2021.14.2075;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-07-28 08:45:00;2021;2018.2.6854;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;HEMÍLIO
2021-07-30 09:38:00;2021;2021.8.5802;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;ODILON
2021-07-30 10:21:00;2021;2021.8.2939;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;HEMÍLIO
2021-08-02 10:32:00;2021;2021.27.229;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KARINA
2021-08-03 17:15:00;2021;2021.14.2230;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KARINA
2021-08-05 11:23:00;2021;2021.23.553;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-08-06 10:25:00;2021;2021.8.3770;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-08-24 12:31:00;2021;2021.4.308;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;KELLY
2021-08-26 08:31:00;2021;2020.18.941;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-08-26 08:55:00;2021;2021.1.1440;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;HEMÍLIO
2021-08-26 09:14:00;2021;2021.1.4874;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-08-30 14:14:00;2021;2021.2.7499;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-08-30 15:51:00;2021;2021.2.9746;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-08-30 16:53:00;2021;2021.2.9750;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-09-01 10:38:00;2021;2021.21.2323;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-09-01 10:39:00;2021;2021.21.2323;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2021-09-01 14:04:00;2021;2020.14.1249;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-09-01 15:10:00;2021;2021.8.9471;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;NELSON
2021-09-02 16:16:00;2021;2021.15.514;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-09-06 16:58:00;2021;2019.2.9530;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-09-09 08:32:00;2021;2021.21.3425;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;HEMÍLIO
2021-09-09 13:45:00;2021;2021.2.9811;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;HEMÍLIO
2021-09-09 14:20:00;2021;2019.19.660;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;HEMÍLIO
2021-09-09 16:45:00;2021;2020.1.5177;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;HEMÍLIO
2021-09-10 15:05:00;2021;2021.2.10148;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-09-10 16:30:00;2021;2021.12.1431;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-09-21 08:17:00;2021;2021.9.2307;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-09-21 17:33:00;2021;2021.16.1934;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-09-26 13:48:00;2021;2021.16.2295;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-09-27 10:11:00;2021;2021.9.3387;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-10-06 19:51:00;2021;2021.22.4159;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-10-19 16:30:00;2021;2021.16.2462;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-10-22 13:23:00;2021;2021.1.9647;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-10-22 14:37:00;2021;2021.16.2462;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2021-10-22 18:44:00;2021;2021.2.11527;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;HEMÍLIO
2021-10-26 17:00:00;2021;2021.8.11517;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-10-29 19:38:00;2021;2021.7.2245;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;GELSO
2021-11-04 13:55:00;2021;2021.2.11959;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-11-04 17:16:00;2021;2021.21.5718;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KARINA
2021-11-05 14:01:00;2021;2021.2.11997;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-11-05 15:19:00;2021;2021.20.1465;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-11-05 15:46:00;2021;2021.3.571;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-11-08 11:14:00;2021;2021.1.9190;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KARINA
2021-11-08 15:07:00;2021;2021.2.11161;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2021-11-11 08:32:00;2021;2021.4.4786;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;GELSO
2021-11-12 08:46:00;2021;2021.9.4045;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;GELSO
2021-11-13 17:27:00;2021;2021.9.3614;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-11-14 12:19:00;2021;2021.9.3615;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Familiares de Pessoas Desaparecidas;CLINEU
2021-11-16 17:23:00;2021;2021.28.1568;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;KARINA
2021-11-16 17:28:00;2021;2021.28.1568;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;KARINA
2021-11-18 09:22:00;2021;2021.2.12563;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
2021-11-18 11:05:00;2021;2021.2.12585;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Coleta Compulsória de Material Biológico;CLINEU
